mun,tourist_facilities,year,f_tourist_acc,f_tourist_beds
179032,Rural tourism,2021,1,10
179032,Rural tourism,2022,1,15
250019,Campsites,2003,0,0
250019,Campsites,2004,0,0
250019,Campsites,2005,0,0
250019,Campsites,2006,0,0
250019,Campsites,2007,0,0
250019,Campsites,2008,0,0
250019,Campsites,2009,0,0
250019,Campsites,2010,0,0
250019,Campsites,2011,0,0
250019,Campsites,2012,0,0
250019,Campsites,2013,0,0
250019,Campsites,2014,0,0
250019,Campsites,2015,0,0
250019,Campsites,2016,0,0
250019,Campsites,2017,0,0
250019,Campsites,2018,0,0
250019,Campsites,2019,0,0
250019,Campsites,2020,0,0
250019,Campsites,2021,0,0
250019,Campsites,2022,0,0
250019,Hotels,2003,0,0
250019,Hotels,2004,0,0
250019,Hotels,2005,0,0
250019,Hotels,2006,0,0
250019,Hotels,2007,0,0
250019,Hotels,2008,0,0
250019,Hotels,2009,0,0
250019,Hotels,2010,0,0
250019,Hotels,2011,0,0
250019,Hotels,2012,0,0
250019,Hotels,2013,0,0
250019,Hotels,2014,0,0
250019,Hotels,2015,0,0
250019,Hotels,2016,0,0
250019,Hotels,2017,0,0
250019,Hotels,2018,0,0
250019,Hotels,2019,0,0
250019,Hotels,2020,0,0
250019,Hotels,2021,0,0
250019,Hotels,2022,0,0
250019,Rural tourism,2007,1,5
250019,Rural tourism,2008,1,15
250019,Rural tourism,2009,1,5
250019,Rural tourism,2010,1,5
250019,Rural tourism,2011,1,5
250019,Rural tourism,2012,1,5
250019,Rural tourism,2013,1,5
250019,Rural tourism,2014,1,5
250019,Rural tourism,2015,2,9
250019,Rural tourism,2016,2,9
250019,Rural tourism,2017,2,9
250019,Rural tourism,2018,2,9
250019,Rural tourism,2019,2,9
250019,Rural tourism,2020,2,9
250019,Rural tourism,2021,2,9
250019,Rural tourism,2022,2,9
250024,Campsites,2003,1,485
250024,Campsites,2004,1,485
250024,Campsites,2005,1,485
250024,Campsites,2006,1,485
250024,Campsites,2007,1,485
250024,Campsites,2008,1,485
250024,Campsites,2009,1,485
250024,Campsites,2010,1,485
250024,Campsites,2011,1,582
250024,Campsites,2012,1,582
250024,Campsites,2013,1,582
250024,Campsites,2014,1,582
250024,Campsites,2015,1,549
250024,Campsites,2016,1,549
250024,Campsites,2017,1,549
250024,Campsites,2018,1,549
250024,Campsites,2019,1,549
250024,Campsites,2020,1,549
250024,Campsites,2021,1,549
250024,Campsites,2022,1,549
250024,Hotels,2003,1,14
250024,Hotels,2004,1,14
250024,Hotels,2005,1,14
250024,Hotels,2006,1,14
250024,Hotels,2007,2,30
250024,Hotels,2008,2,30
250024,Hotels,2009,2,30
250024,Hotels,2010,2,30
250024,Hotels,2011,3,57
250024,Hotels,2012,3,57
250024,Hotels,2013,3,71
250024,Hotels,2014,3,71
250024,Hotels,2015,3,71
250024,Hotels,2016,3,71
250024,Hotels,2017,3,71
250024,Hotels,2018,3,71
250024,Hotels,2019,3,71
250024,Hotels,2020,3,71
250024,Hotels,2021,3,71
250024,Hotels,2022,3,71
250024,Rural tourism,2007,11,81
250024,Rural tourism,2008,10,94
250024,Rural tourism,2009,9,63
250024,Rural tourism,2010,9,63
250024,Rural tourism,2011,9,63
250024,Rural tourism,2012,9,63
250024,Rural tourism,2013,9,63
250024,Rural tourism,2014,10,66
250024,Rural tourism,2015,11,75
250024,Rural tourism,2016,11,75
250024,Rural tourism,2017,11,75
250024,Rural tourism,2018,11,75
250024,Rural tourism,2019,11,75
250024,Rural tourism,2020,13,98
250024,Rural tourism,2021,13,98
250024,Rural tourism,2022,13,97
250030,Campsites,2003,0,0
250030,Campsites,2004,0,0
250030,Campsites,2005,0,0
250030,Campsites,2006,0,0
250030,Campsites,2007,0,0
250030,Campsites,2008,0,0
250030,Campsites,2009,0,0
250030,Campsites,2010,0,0
250030,Campsites,2011,0,0
250030,Campsites,2012,0,0
250030,Campsites,2013,0,0
250030,Campsites,2014,0,0
250030,Campsites,2015,0,0
250030,Campsites,2016,0,0
250030,Campsites,2017,0,0
250030,Campsites,2018,0,0
250030,Campsites,2019,0,0
250030,Campsites,2020,0,0
250030,Campsites,2021,0,0
250030,Campsites,2022,0,0
250030,Hotels,2003,2,54
250030,Hotels,2004,2,54
250030,Hotels,2005,2,54
250030,Hotels,2006,2,54
250030,Hotels,2007,2,54
250030,Hotels,2008,2,54
250030,Hotels,2009,2,54
250030,Hotels,2010,2,54
250030,Hotels,2011,2,54
250030,Hotels,2012,2,54
250030,Hotels,2013,2,54
250030,Hotels,2014,2,54
250030,Hotels,2015,2,54
250030,Hotels,2016,2,54
250030,Hotels,2017,2,54
250030,Hotels,2018,2,54
250030,Hotels,2019,2,54
250030,Hotels,2020,2,54
250030,Hotels,2021,2,54
250030,Hotels,2022,2,54
250030,Rural tourism,2007,3,29
250030,Rural tourism,2008,3,26
250030,Rural tourism,2009,3,29
250030,Rural tourism,2010,3,29
250030,Rural tourism,2011,3,29
250030,Rural tourism,2012,3,29
250030,Rural tourism,2013,3,29
250030,Rural tourism,2014,3,29
250030,Rural tourism,2015,3,29
250030,Rural tourism,2016,3,29
250030,Rural tourism,2017,3,29
250030,Rural tourism,2018,3,29
250030,Rural tourism,2019,3,29
250030,Rural tourism,2020,3,29
250030,Rural tourism,2021,3,29
250030,Rural tourism,2022,3,29
250045,Campsites,2003,0,0
250045,Campsites,2004,0,0
250045,Campsites,2005,0,0
250045,Campsites,2006,0,0
250045,Campsites,2007,0,0
250045,Campsites,2008,0,0
250045,Campsites,2009,0,0
250045,Campsites,2010,0,0
250045,Campsites,2011,0,0
250045,Campsites,2012,0,0
250045,Campsites,2013,0,0
250045,Campsites,2014,0,0
250045,Campsites,2015,0,0
250045,Campsites,2016,0,0
250045,Campsites,2017,0,0
250045,Campsites,2018,0,0
250045,Campsites,2019,0,0
250045,Campsites,2020,0,0
250045,Campsites,2021,0,0
250045,Campsites,2022,0,0
250045,Hotels,2003,1,27
250045,Hotels,2004,1,27
250045,Hotels,2005,1,27
250045,Hotels,2006,1,27
250045,Hotels,2007,1,27
250045,Hotels,2008,1,27
250045,Hotels,2009,1,27
250045,Hotels,2010,1,27
250045,Hotels,2011,0,0
250045,Hotels,2012,0,0
250045,Hotels,2013,0,0
250045,Hotels,2014,0,0
250045,Hotels,2015,0,0
250045,Hotels,2016,0,0
250045,Hotels,2017,0,0
250045,Hotels,2018,0,0
250045,Hotels,2019,0,0
250045,Hotels,2020,0,0
250045,Hotels,2021,0,0
250045,Hotels,2022,0,0
250045,Rural tourism,2007,0,0
250045,Rural tourism,2008,0,0
250045,Rural tourism,2009,0,0
250045,Rural tourism,2010,0,0
250045,Rural tourism,2011,0,0
250045,Rural tourism,2012,0,0
250045,Rural tourism,2013,0,0
250045,Rural tourism,2014,0,0
250045,Rural tourism,2015,0,0
250045,Rural tourism,2016,0,0
250045,Rural tourism,2017,0,0
250045,Rural tourism,2018,0,0
250045,Rural tourism,2019,0,0
250045,Rural tourism,2020,0,0
250045,Rural tourism,2021,0,0
250045,Rural tourism,2022,0,0
250058,Campsites,2003,0,0
250058,Campsites,2004,0,0
250058,Campsites,2005,0,0
250058,Campsites,2006,0,0
250058,Campsites,2007,0,0
250058,Campsites,2008,0,0
250058,Campsites,2009,0,0
250058,Campsites,2010,0,0
250058,Campsites,2011,0,0
250058,Campsites,2012,0,0
250058,Campsites,2013,0,0
250058,Campsites,2014,0,0
250058,Campsites,2015,0,0
250058,Campsites,2016,0,0
250058,Campsites,2017,0,0
250058,Campsites,2018,0,0
250058,Campsites,2019,0,0
250058,Campsites,2020,0,0
250058,Campsites,2021,0,0
250058,Campsites,2022,0,0
250058,Hotels,2003,0,0
250058,Hotels,2004,0,0
250058,Hotels,2005,0,0
250058,Hotels,2006,0,0
250058,Hotels,2007,0,0
250058,Hotels,2008,1,29
250058,Hotels,2009,1,29
250058,Hotels,2010,1,29
250058,Hotels,2011,1,29
250058,Hotels,2012,1,29
250058,Hotels,2013,1,29
250058,Hotels,2014,1,29
250058,Hotels,2015,1,29
250058,Hotels,2016,1,29
250058,Hotels,2017,1,29
250058,Hotels,2018,1,29
250058,Hotels,2019,1,29
250058,Hotels,2020,1,29
250058,Hotels,2021,1,29
250058,Hotels,2022,1,29
250058,Rural tourism,2007,1,4
250058,Rural tourism,2008,1,14
250058,Rural tourism,2009,1,4
250058,Rural tourism,2010,1,4
250058,Rural tourism,2011,1,4
250058,Rural tourism,2012,1,4
250058,Rural tourism,2013,1,4
250058,Rural tourism,2014,1,4
250058,Rural tourism,2015,1,4
250058,Rural tourism,2016,1,4
250058,Rural tourism,2017,1,4
250058,Rural tourism,2018,1,4
250058,Rural tourism,2019,1,4
250058,Rural tourism,2020,1,4
250058,Rural tourism,2021,1,4
250058,Rural tourism,2022,1,4
250061,Campsites,2003,0,0
250061,Campsites,2004,0,0
250061,Campsites,2005,0,0
250061,Campsites,2006,0,0
250061,Campsites,2007,0,0
250061,Campsites,2008,0,0
250061,Campsites,2009,0,0
250061,Campsites,2010,0,0
250061,Campsites,2011,0,0
250061,Campsites,2012,0,0
250061,Campsites,2013,0,0
250061,Campsites,2014,0,0
250061,Campsites,2015,0,0
250061,Campsites,2016,0,0
250061,Campsites,2017,0,0
250061,Campsites,2018,0,0
250061,Campsites,2019,0,0
250061,Campsites,2020,0,0
250061,Campsites,2021,0,0
250061,Campsites,2022,0,0
250061,Hotels,2003,0,0
250061,Hotels,2004,0,0
250061,Hotels,2005,0,0
250061,Hotels,2006,0,0
250061,Hotels,2007,0,0
250061,Hotels,2008,0,0
250061,Hotels,2009,0,0
250061,Hotels,2010,0,0
250061,Hotels,2011,0,0
250061,Hotels,2012,0,0
250061,Hotels,2013,0,0
250061,Hotels,2014,0,0
250061,Hotels,2015,0,0
250061,Hotels,2016,0,0
250061,Hotels,2017,0,0
250061,Hotels,2018,0,0
250061,Hotels,2019,0,0
250061,Hotels,2020,0,0
250061,Hotels,2021,0,0
250061,Hotels,2022,0,0
250061,Rural tourism,2007,0,0
250061,Rural tourism,2008,1,4
250061,Rural tourism,2009,1,9
250061,Rural tourism,2010,1,9
250061,Rural tourism,2011,1,9
250061,Rural tourism,2012,1,9
250061,Rural tourism,2013,1,9
250061,Rural tourism,2014,1,9
250061,Rural tourism,2015,1,9
250061,Rural tourism,2016,1,9
250061,Rural tourism,2017,1,9
250061,Rural tourism,2018,1,9
250061,Rural tourism,2019,1,9
250061,Rural tourism,2020,1,9
250061,Rural tourism,2021,1,9
250061,Rural tourism,2022,1,9
250077,Campsites,2003,0,0
250077,Campsites,2004,0,0
250077,Campsites,2005,0,0
250077,Campsites,2006,0,0
250077,Campsites,2007,0,0
250077,Campsites,2008,0,0
250077,Campsites,2009,0,0
250077,Campsites,2010,0,0
250077,Campsites,2011,0,0
250077,Campsites,2012,0,0
250077,Campsites,2013,0,0
250077,Campsites,2014,0,0
250077,Campsites,2015,0,0
250077,Campsites,2016,0,0
250077,Campsites,2017,0,0
250077,Campsites,2018,0,0
250077,Campsites,2019,0,0
250077,Campsites,2020,0,0
250077,Campsites,2021,0,0
250077,Campsites,2022,0,0
250077,Hotels,2003,0,0
250077,Hotels,2004,0,0
250077,Hotels,2005,0,0
250077,Hotels,2006,0,0
250077,Hotels,2007,0,0
250077,Hotels,2008,0,0
250077,Hotels,2009,0,0
250077,Hotels,2010,0,0
250077,Hotels,2011,0,0
250077,Hotels,2012,0,0
250077,Hotels,2013,0,0
250077,Hotels,2014,0,0
250077,Hotels,2015,0,0
250077,Hotels,2016,0,0
250077,Hotels,2017,0,0
250077,Hotels,2018,0,0
250077,Hotels,2019,0,0
250077,Hotels,2020,0,0
250077,Hotels,2021,0,0
250077,Hotels,2022,0,0
250077,Rural tourism,2007,0,0
250077,Rural tourism,2008,0,0
250077,Rural tourism,2009,0,0
250077,Rural tourism,2010,0,0
250077,Rural tourism,2011,0,0
250077,Rural tourism,2012,0,0
250077,Rural tourism,2013,0,0
250077,Rural tourism,2014,0,0
250077,Rural tourism,2015,0,0
250077,Rural tourism,2016,0,0
250077,Rural tourism,2017,0,0
250077,Rural tourism,2018,0,0
250077,Rural tourism,2019,0,0
250077,Rural tourism,2020,0,0
250077,Rural tourism,2021,0,0
250077,Rural tourism,2022,0,0
250083,Campsites,2003,0,0
250083,Campsites,2004,0,0
250083,Campsites,2005,0,0
250083,Campsites,2006,0,0
250083,Campsites,2007,0,0
250083,Campsites,2008,0,0
250083,Campsites,2009,0,0
250083,Campsites,2010,0,0
250083,Campsites,2011,0,0
250083,Campsites,2012,0,0
250083,Campsites,2013,0,0
250083,Campsites,2014,0,0
250083,Campsites,2015,0,0
250083,Campsites,2016,0,0
250083,Campsites,2017,0,0
250083,Campsites,2018,0,0
250083,Campsites,2019,0,0
250083,Campsites,2020,0,0
250083,Campsites,2021,0,0
250083,Campsites,2022,0,0
250083,Hotels,2003,0,0
250083,Hotels,2004,0,0
250083,Hotels,2005,0,0
250083,Hotels,2006,0,0
250083,Hotels,2007,0,0
250083,Hotels,2008,0,0
250083,Hotels,2009,0,0
250083,Hotels,2010,0,0
250083,Hotels,2011,0,0
250083,Hotels,2012,0,0
250083,Hotels,2013,0,0
250083,Hotels,2014,0,0
250083,Hotels,2015,0,0
250083,Hotels,2016,0,0
250083,Hotels,2017,0,0
250083,Hotels,2018,0,0
250083,Hotels,2019,0,0
250083,Hotels,2020,0,0
250083,Hotels,2021,0,0
250083,Hotels,2022,0,0
250083,Rural tourism,2007,0,0
250083,Rural tourism,2008,0,0
250083,Rural tourism,2009,0,0
250083,Rural tourism,2010,0,0
250083,Rural tourism,2011,0,0
250083,Rural tourism,2012,0,0
250083,Rural tourism,2013,0,0
250083,Rural tourism,2014,0,0
250083,Rural tourism,2015,0,0
250083,Rural tourism,2016,0,0
250083,Rural tourism,2017,0,0
250083,Rural tourism,2018,0,0
250083,Rural tourism,2019,0,0
250083,Rural tourism,2020,0,0
250083,Rural tourism,2021,0,0
250083,Rural tourism,2022,0,0
250096,Campsites,2003,0,0
250096,Campsites,2004,0,0
250096,Campsites,2005,0,0
250096,Campsites,2006,0,0
250096,Campsites,2007,0,0
250096,Campsites,2008,0,0
250096,Campsites,2009,0,0
250096,Campsites,2010,0,0
250096,Campsites,2011,0,0
250096,Campsites,2012,0,0
250096,Campsites,2013,0,0
250096,Campsites,2014,0,0
250096,Campsites,2015,0,0
250096,Campsites,2016,0,0
250096,Campsites,2017,0,0
250096,Campsites,2018,0,0
250096,Campsites,2019,0,0
250096,Campsites,2020,0,0
250096,Campsites,2021,0,0
250096,Campsites,2022,0,0
250096,Hotels,2003,0,0
250096,Hotels,2004,0,0
250096,Hotels,2005,0,0
250096,Hotels,2006,0,0
250096,Hotels,2007,0,0
250096,Hotels,2008,0,0
250096,Hotels,2009,0,0
250096,Hotels,2010,0,0
250096,Hotels,2011,0,0
250096,Hotels,2012,0,0
250096,Hotels,2013,0,0
250096,Hotels,2014,0,0
250096,Hotels,2015,0,0
250096,Hotels,2016,0,0
250096,Hotels,2017,0,0
250096,Hotels,2018,0,0
250096,Hotels,2019,0,0
250096,Hotels,2020,0,0
250096,Hotels,2021,0,0
250096,Hotels,2022,0,0
250096,Rural tourism,2007,0,0
250096,Rural tourism,2008,0,0
250096,Rural tourism,2009,0,0
250096,Rural tourism,2010,0,0
250096,Rural tourism,2011,0,0
250096,Rural tourism,2012,0,0
250096,Rural tourism,2013,0,0
250096,Rural tourism,2014,0,0
250096,Rural tourism,2015,0,0
250096,Rural tourism,2016,0,0
250096,Rural tourism,2017,0,0
250096,Rural tourism,2018,0,0
250096,Rural tourism,2019,0,0
250096,Rural tourism,2020,0,0
250096,Rural tourism,2021,0,0
250096,Rural tourism,2022,0,0
250100,Campsites,2003,0,0
250100,Campsites,2004,0,0
250100,Campsites,2005,0,0
250100,Campsites,2006,0,0
250100,Campsites,2007,0,0
250100,Campsites,2008,0,0
250100,Campsites,2009,0,0
250100,Campsites,2010,0,0
250100,Campsites,2011,0,0
250100,Campsites,2012,0,0
250100,Campsites,2013,0,0
250100,Campsites,2014,0,0
250100,Campsites,2015,0,0
250100,Campsites,2016,0,0
250100,Campsites,2017,0,0
250100,Campsites,2018,0,0
250100,Campsites,2019,0,0
250100,Campsites,2020,0,0
250100,Campsites,2021,0,0
250100,Campsites,2022,0,0
250100,Hotels,2003,0,0
250100,Hotels,2004,0,0
250100,Hotels,2005,0,0
250100,Hotels,2006,0,0
250100,Hotels,2007,0,0
250100,Hotels,2008,0,0
250100,Hotels,2009,0,0
250100,Hotels,2010,0,0
250100,Hotels,2011,0,0
250100,Hotels,2012,0,0
250100,Hotels,2013,0,0
250100,Hotels,2014,0,0
250100,Hotels,2015,0,0
250100,Hotels,2016,0,0
250100,Hotels,2017,0,0
250100,Hotels,2018,0,0
250100,Hotels,2019,0,0
250100,Hotels,2020,0,0
250100,Hotels,2021,0,0
250100,Hotels,2022,0,0
250100,Rural tourism,2007,0,0
250100,Rural tourism,2008,0,0
250100,Rural tourism,2009,0,0
250100,Rural tourism,2010,0,0
250100,Rural tourism,2011,0,0
250100,Rural tourism,2012,0,0
250100,Rural tourism,2013,0,0
250100,Rural tourism,2014,0,0
250100,Rural tourism,2015,0,0
250100,Rural tourism,2016,0,0
250100,Rural tourism,2017,0,0
250100,Rural tourism,2018,0,0
250100,Rural tourism,2019,0,0
250100,Rural tourism,2020,0,0
250100,Rural tourism,2021,0,0
250100,Rural tourism,2022,0,0
250117,Campsites,2003,0,0
250117,Campsites,2004,0,0
250117,Campsites,2005,0,0
250117,Campsites,2006,0,0
250117,Campsites,2007,0,0
250117,Campsites,2008,0,0
250117,Campsites,2009,0,0
250117,Campsites,2010,0,0
250117,Campsites,2011,0,0
250117,Campsites,2012,0,0
250117,Campsites,2013,0,0
250117,Campsites,2014,0,0
250117,Campsites,2015,0,0
250117,Campsites,2016,0,0
250117,Campsites,2017,0,0
250117,Campsites,2018,0,0
250117,Campsites,2019,0,0
250117,Campsites,2020,0,0
250117,Campsites,2021,0,0
250117,Campsites,2022,0,0
250117,Hotels,2003,3,115
250117,Hotels,2004,3,217
250117,Hotels,2005,3,217
250117,Hotels,2006,3,217
250117,Hotels,2007,3,217
250117,Hotels,2008,3,217
250117,Hotels,2009,3,217
250117,Hotels,2010,3,217
250117,Hotels,2011,3,217
250117,Hotels,2012,2,190
250117,Hotels,2013,2,190
250117,Hotels,2014,2,190
250117,Hotels,2015,2,190
250117,Hotels,2016,2,190
250117,Hotels,2017,2,190
250117,Hotels,2018,2,190
250117,Hotels,2019,2,190
250117,Hotels,2020,2,190
250117,Hotels,2021,2,190
250117,Hotels,2022,2,190
250117,Rural tourism,2007,0,0
250117,Rural tourism,2008,0,0
250117,Rural tourism,2009,0,0
250117,Rural tourism,2010,0,0
250117,Rural tourism,2011,1,6
250117,Rural tourism,2012,1,6
250117,Rural tourism,2013,1,6
250117,Rural tourism,2014,1,6
250117,Rural tourism,2015,1,6
250117,Rural tourism,2016,1,6
250117,Rural tourism,2017,1,6
250117,Rural tourism,2018,1,6
250117,Rural tourism,2019,1,6
250117,Rural tourism,2020,1,6
250117,Rural tourism,2021,1,6
250117,Rural tourism,2022,1,6
250122,Campsites,2003,0,0
250122,Campsites,2004,0,0
250122,Campsites,2005,0,0
250122,Campsites,2006,0,0
250122,Campsites,2007,0,0
250122,Campsites,2008,0,0
250122,Campsites,2009,0,0
250122,Campsites,2010,0,0
250122,Campsites,2011,0,0
250122,Campsites,2012,0,0
250122,Campsites,2013,0,0
250122,Campsites,2014,0,0
250122,Campsites,2015,0,0
250122,Campsites,2016,0,0
250122,Campsites,2017,0,0
250122,Campsites,2018,0,0
250122,Campsites,2019,0,0
250122,Campsites,2020,0,0
250122,Campsites,2021,0,0
250122,Campsites,2022,0,0
250122,Hotels,2003,0,0
250122,Hotels,2004,0,0
250122,Hotels,2005,0,0
250122,Hotels,2006,0,0
250122,Hotels,2007,0,0
250122,Hotels,2008,0,0
250122,Hotels,2009,0,0
250122,Hotels,2010,0,0
250122,Hotels,2011,0,0
250122,Hotels,2012,0,0
250122,Hotels,2013,0,0
250122,Hotels,2014,0,0
250122,Hotels,2015,0,0
250122,Hotels,2016,0,0
250122,Hotels,2017,0,0
250122,Hotels,2018,0,0
250122,Hotels,2019,0,0
250122,Hotels,2020,0,0
250122,Hotels,2021,0,0
250122,Hotels,2022,0,0
250122,Rural tourism,2007,0,0
250122,Rural tourism,2008,0,0
250122,Rural tourism,2009,0,0
250122,Rural tourism,2010,0,0
250122,Rural tourism,2011,0,0
250122,Rural tourism,2012,0,0
250122,Rural tourism,2013,0,0
250122,Rural tourism,2014,0,0
250122,Rural tourism,2015,0,0
250122,Rural tourism,2016,0,0
250122,Rural tourism,2017,0,0
250122,Rural tourism,2018,0,0
250122,Rural tourism,2019,0,0
250122,Rural tourism,2020,0,0
250122,Rural tourism,2021,0,0
250122,Rural tourism,2022,0,0
250138,Campsites,2003,0,0
250138,Campsites,2004,0,0
250138,Campsites,2005,0,0
250138,Campsites,2006,0,0
250138,Campsites,2007,0,0
250138,Campsites,2008,0,0
250138,Campsites,2009,0,0
250138,Campsites,2010,0,0
250138,Campsites,2011,0,0
250138,Campsites,2012,0,0
250138,Campsites,2013,0,0
250138,Campsites,2014,0,0
250138,Campsites,2015,0,0
250138,Campsites,2016,0,0
250138,Campsites,2017,0,0
250138,Campsites,2018,0,0
250138,Campsites,2019,0,0
250138,Campsites,2020,0,0
250138,Campsites,2021,0,0
250138,Campsites,2022,0,0
250138,Hotels,2003,1,32
250138,Hotels,2004,1,32
250138,Hotels,2005,1,32
250138,Hotels,2006,1,32
250138,Hotels,2007,1,32
250138,Hotels,2008,1,32
250138,Hotels,2009,1,32
250138,Hotels,2010,1,32
250138,Hotels,2011,1,32
250138,Hotels,2012,1,32
250138,Hotels,2013,1,32
250138,Hotels,2014,1,29
250138,Hotels,2015,1,29
250138,Hotels,2016,1,29
250138,Hotels,2017,1,29
250138,Hotels,2018,1,29
250138,Hotels,2019,1,29
250138,Hotels,2020,1,29
250138,Hotels,2021,1,29
250138,Hotels,2022,1,29
250138,Rural tourism,2007,0,0
250138,Rural tourism,2008,0,0
250138,Rural tourism,2009,0,0
250138,Rural tourism,2010,0,0
250138,Rural tourism,2011,0,0
250138,Rural tourism,2012,0,0
250138,Rural tourism,2013,0,0
250138,Rural tourism,2014,0,0
250138,Rural tourism,2015,0,0
250138,Rural tourism,2016,0,0
250138,Rural tourism,2017,0,0
250138,Rural tourism,2018,0,0
250138,Rural tourism,2019,0,0
250138,Rural tourism,2020,1,8
250138,Rural tourism,2021,1,8
250138,Rural tourism,2022,1,8
250143,Campsites,2003,0,0
250143,Campsites,2004,0,0
250143,Campsites,2005,0,0
250143,Campsites,2006,0,0
250143,Campsites,2007,0,0
250143,Campsites,2008,0,0
250143,Campsites,2009,0,0
250143,Campsites,2010,0,0
250143,Campsites,2011,0,0
250143,Campsites,2012,0,0
250143,Campsites,2013,0,0
250143,Campsites,2014,0,0
250143,Campsites,2015,0,0
250143,Campsites,2016,0,0
250143,Campsites,2017,0,0
250143,Campsites,2018,0,0
250143,Campsites,2019,0,0
250143,Campsites,2020,0,0
250143,Campsites,2021,0,0
250143,Campsites,2022,0,0
250143,Hotels,2003,1,150
250143,Hotels,2004,1,150
250143,Hotels,2005,1,150
250143,Hotels,2006,1,150
250143,Hotels,2007,1,150
250143,Hotels,2008,1,150
250143,Hotels,2009,1,150
250143,Hotels,2010,1,150
250143,Hotels,2011,1,150
250143,Hotels,2012,1,150
250143,Hotels,2013,1,150
250143,Hotels,2014,0,0
250143,Hotels,2015,0,0
250143,Hotels,2016,0,0
250143,Hotels,2017,0,0
250143,Hotels,2018,0,0
250143,Hotels,2019,0,0
250143,Hotels,2020,0,0
250143,Hotels,2021,0,0
250143,Hotels,2022,0,0
250143,Rural tourism,2007,0,0
250143,Rural tourism,2008,0,0
250143,Rural tourism,2009,0,0
250143,Rural tourism,2010,0,0
250143,Rural tourism,2011,0,0
250143,Rural tourism,2012,0,0
250143,Rural tourism,2013,0,0
250143,Rural tourism,2014,0,0
250143,Rural tourism,2015,0,0
250143,Rural tourism,2016,0,0
250143,Rural tourism,2017,0,0
250143,Rural tourism,2018,0,0
250143,Rural tourism,2019,0,0
250143,Rural tourism,2020,0,0
250143,Rural tourism,2021,0,0
250143,Rural tourism,2022,0,0
250156,Campsites,2003,0,0
250156,Campsites,2004,0,0
250156,Campsites,2005,0,0
250156,Campsites,2006,0,0
250156,Campsites,2007,0,0
250156,Campsites,2008,0,0
250156,Campsites,2009,0,0
250156,Campsites,2010,0,0
250156,Campsites,2011,0,0
250156,Campsites,2012,0,0
250156,Campsites,2013,0,0
250156,Campsites,2014,0,0
250156,Campsites,2015,0,0
250156,Campsites,2016,0,0
250156,Campsites,2017,0,0
250156,Campsites,2018,0,0
250156,Campsites,2019,0,0
250156,Campsites,2020,0,0
250156,Campsites,2021,0,0
250156,Campsites,2022,0,0
250156,Hotels,2003,1,8
250156,Hotels,2004,1,8
250156,Hotels,2005,1,8
250156,Hotels,2006,1,8
250156,Hotels,2007,1,8
250156,Hotels,2008,1,8
250156,Hotels,2009,1,8
250156,Hotels,2010,1,8
250156,Hotels,2011,1,8
250156,Hotels,2012,1,8
250156,Hotels,2013,1,8
250156,Hotels,2014,1,8
250156,Hotels,2015,1,8
250156,Hotels,2016,1,8
250156,Hotels,2017,1,8
250156,Hotels,2018,1,8
250156,Hotels,2019,1,8
250156,Hotels,2020,1,8
250156,Hotels,2021,1,8
250156,Hotels,2022,1,8
250156,Rural tourism,2007,0,0
250156,Rural tourism,2008,0,0
250156,Rural tourism,2009,0,0
250156,Rural tourism,2010,0,0
250156,Rural tourism,2011,0,0
250156,Rural tourism,2012,0,0
250156,Rural tourism,2013,0,0
250156,Rural tourism,2014,0,0
250156,Rural tourism,2015,0,0
250156,Rural tourism,2016,0,0
250156,Rural tourism,2017,0,0
250156,Rural tourism,2018,0,0
250156,Rural tourism,2019,0,0
250156,Rural tourism,2020,0,0
250156,Rural tourism,2021,0,0
250156,Rural tourism,2022,0,0
250169,Campsites,2003,0,0
250169,Campsites,2004,0,0
250169,Campsites,2005,0,0
250169,Campsites,2006,0,0
250169,Campsites,2007,0,0
250169,Campsites,2008,0,0
250169,Campsites,2009,0,0
250169,Campsites,2010,0,0
250169,Campsites,2011,0,0
250169,Campsites,2012,0,0
250169,Campsites,2013,0,0
250169,Campsites,2014,0,0
250169,Campsites,2015,0,0
250169,Campsites,2016,0,0
250169,Campsites,2017,0,0
250169,Campsites,2018,0,0
250169,Campsites,2019,0,0
250169,Campsites,2020,0,0
250169,Campsites,2021,0,0
250169,Campsites,2022,0,0
250169,Hotels,2003,0,0
250169,Hotels,2004,1,25
250169,Hotels,2005,1,25
250169,Hotels,2006,1,25
250169,Hotels,2007,1,25
250169,Hotels,2008,1,25
250169,Hotels,2009,1,25
250169,Hotels,2010,1,25
250169,Hotels,2011,1,25
250169,Hotels,2012,1,25
250169,Hotels,2013,1,25
250169,Hotels,2014,1,25
250169,Hotels,2015,1,25
250169,Hotels,2016,1,25
250169,Hotels,2017,1,25
250169,Hotels,2018,1,25
250169,Hotels,2019,1,25
250169,Hotels,2020,1,25
250169,Hotels,2021,1,25
250169,Hotels,2022,1,25
250169,Rural tourism,2007,0,0
250169,Rural tourism,2008,0,0
250169,Rural tourism,2009,0,0
250169,Rural tourism,2010,0,0
250169,Rural tourism,2011,0,0
250169,Rural tourism,2012,0,0
250169,Rural tourism,2013,0,0
250169,Rural tourism,2014,0,0
250169,Rural tourism,2015,0,0
250169,Rural tourism,2016,0,0
250169,Rural tourism,2017,0,0
250169,Rural tourism,2018,0,0
250169,Rural tourism,2019,0,0
250169,Rural tourism,2020,0,0
250169,Rural tourism,2021,0,0
